company_name,date,revenue,active_users,signups,is_injected_anomaly
MixedCo,2025-05-24,11198.81,625,28,False
MixedCo,2025-05-25,9299.58,536,12,False
MixedCo,2025-05-26,9021.25,515,15,False
MixedCo,2025-05-27,8271.55,464,24,False
MixedCo,2025-05-28,10275.74,547,25,False
MixedCo,2025-05-29,11993.98,684,35,False
MixedCo,2025-05-30,11427.07,682,29,False
MixedCo,2025-05-31,9506.94,502,27,False
MixedCo,2025-06-01,9529.2,573,27,False
MixedCo,2025-06-02,8552.86,467,31,False
MixedCo,2025-06-03,9608.12,540,16,False
MixedCo,2025-06-04,10612.59,572,28,False
MixedCo,2025-06-05,12481.06,667,32,False
MixedCo,2025-06-06,11700.94,679,26,False
MixedCo,2025-06-07,11222.4,591,30,False
MixedCo,2025-06-08,9814.24,551,30,False
MixedCo,2025-06-09,8411.35,456,23,False
MixedCo,2025-06-10,9120.35,558,29,False
MixedCo,2025-06-11,11502.92,625,27,False
MixedCo,2025-06-12,11053.86,598,34,False
MixedCo,2025-06-13,12008.35,705,29,False
MixedCo,2025-06-14,10793.41,589,26,False
MixedCo,2025-06-15,9912.35,529,21,False
MixedCo,2025-06-16,8333.16,480,20,False
MixedCo,2025-06-17,9629.22,549,23,False
MixedCo,2025-06-18,10134.11,564,22,False
MixedCo,2025-06-19,11240.92,605,26,False
MixedCo,2025-06-20,11372.32,633,29,False
MixedCo,2025-06-21,11078.84,638,27,False
MixedCo,2025-06-22,9085.98,504,26,False
MixedCo,2025-06-23,9075.13,547,22,False
MixedCo,2025-06-24,8697.43,460,17,False
MixedCo,2025-06-25,10105.45,484,23,False
MixedCo,2025-06-26,12103.95,695,33,False
MixedCo,2025-06-27,12532.49,731,26,False
MixedCo,2025-06-28,10965.52,608,23,False
MixedCo,2025-06-29,9263.33,549,27,False
MixedCo,2025-06-30,8710.61,443,15,False
MixedCo,2025-07-01,9360.19,529,21,False
MixedCo,2025-07-02,10263.64,559,16,False
MixedCo,2025-07-03,11697.24,636,33,False
MixedCo,2025-07-04,12386.33,729,27,False
MixedCo,2025-07-05,9865.29,556,26,False
MixedCo,2025-07-06,9564.11,469,27,False
MixedCo,2025-07-07,8755.07,500,22,False
MixedCo,2025-07-08,8756.92,539,30,False
MixedCo,2025-07-09,10459.83,531,23,False
MixedCo,2025-07-10,10922.7,558,21,False
MixedCo,2025-07-11,11456.55,616,23,False
MixedCo,2025-07-12,10668.9,550,24,False
MixedCo,2025-07-13,10429.73,574,32,False
MixedCo,2025-07-14,8213.15,454,27,False
MixedCo,2025-07-15,8940.94,539,25,False
MixedCo,2025-07-16,10714.32,656,33,False
MixedCo,2025-07-17,11746.0,611,31,False
MixedCo,2025-07-18,10949.0,640,22,False
MixedCo,2025-07-19,10908.82,620,31,False
MixedCo,2025-07-20,8653.73,481,18,False
MixedCo,2025-07-21,9055.03,529,21,False
MixedCo,2025-07-22,9285.14,491,23,False
MixedCo,2025-07-23,9908.17,554,38,False
MixedCo,2025-07-24,10781.55,581,25,False
MixedCo,2025-07-25,11737.11,646,32,False
MixedCo,2025-07-26,10460.25,625,23,False
MixedCo,2025-07-27,9050.82,516,26,False
MixedCo,2025-07-28,8756.45,476,22,False
MixedCo,2025-07-29,9484.62,500,23,False
MixedCo,2025-07-30,9956.85,575,21,False
MixedCo,2025-07-31,10871.51,600,26,False
MixedCo,2025-08-01,11185.67,588,21,False
MixedCo,2025-08-02,11544.58,663,27,False
MixedCo,2025-08-03,9059.45,472,19,False
MixedCo,2025-08-04,8250.55,468,15,False
MixedCo,2025-08-05,9298.27,530,25,False
MixedCo,2025-08-06,10297.29,574,30,False
MixedCo,2025-08-07,12057.86,703,38,False
MixedCo,2025-08-08,11882.64,645,39,False
MixedCo,2025-08-09,10468.83,565,26,False
MixedCo,2025-08-10,10124.97,576,23,False
MixedCo,2025-08-11,8137.4,464,21,False
MixedCo,2025-08-12,9286.4,544,22,False
MixedCo,2025-08-13,10045.77,559,29,False
MixedCo,2025-08-14,12069.53,682,33,False
MixedCo,2025-08-15,11583.82,684,28,False
MixedCo,2025-08-16,11108.33,593,27,False
MixedCo,2025-08-17,9435.92,511,21,False
MixedCo,2025-08-18,8818.29,513,13,False
MixedCo,2025-08-19,9243.37,497,22,False
MixedCo,2025-08-20,10004.06,526,23,False
MixedCo,2025-08-21,11295.3,607,30,False
MixedCo,2025-08-22,12584.61,701,31,False
MixedCo,2025-08-23,10869.29,631,26,False
MixedCo,2025-08-24,10711.25,606,31,False
MixedCo,2025-08-25,8733.97,509,29,False
MixedCo,2025-08-26,8350.81,494,16,False
MixedCo,2025-08-27,9282.75,535,26,False
MixedCo,2025-08-28,12226.43,690,33,False
MixedCo,2025-08-29,11474.76,627,26,False
MixedCo,2025-08-30,10312.7,580,21,False
MixedCo,2025-08-31,10368.75,614,24,False
MixedCo,2025-09-01,8634.21,520,18,False
MixedCo,2025-09-02,8816.57,508,27,False
MixedCo,2025-09-03,10620.11,580,26,False
MixedCo,2025-09-04,11424.62,629,26,False
MixedCo,2025-09-05,11938.47,663,27,False
MixedCo,2025-09-06,10969.46,644,23,False
MixedCo,2025-09-07,9198.66,566,22,False
MixedCo,2025-09-08,8283.51,496,23,False
MixedCo,2025-09-09,9408.57,469,20,False
MixedCo,2025-09-10,10432.74,588,25,False
MixedCo,2025-09-11,11323.11,632,26,False
MixedCo,2025-09-12,10093.52,553,26,False
MixedCo,2025-09-13,10515.43,621,28,False
MixedCo,2025-09-14,9506.14,516,26,False
MixedCo,2025-09-15,9285.46,491,26,False
MixedCo,2025-09-16,9255.52,502,19,False
MixedCo,2025-09-17,11161.31,669,30,False
MixedCo,2025-09-18,10236.18,604,27,False
MixedCo,2025-09-19,11299.55,646,25,False
MixedCo,2025-09-20,11019.88,629,30,False
MixedCo,2025-09-21,8919.52,490,24,False
MixedCo,2025-09-22,8754.09,451,26,False
MixedCo,2025-09-23,9229.13,515,15,False
MixedCo,2025-09-24,10501.02,593,26,False
MixedCo,2025-09-25,11979.81,632,35,False
MixedCo,2025-09-26,10738.21,579,26,False
MixedCo,2025-09-27,10243.24,607,24,False
MixedCo,2025-09-28,9481.68,547,29,False
MixedCo,2025-09-29,8828.77,469,23,False
MixedCo,2025-09-30,8583.01,480,27,False
MixedCo,2025-10-01,9899.61,528,25,False
MixedCo,2025-10-02,11206.67,632,31,False
MixedCo,2025-10-03,12186.89,637,31,False
MixedCo,2025-10-04,11130.39,604,21,False
MixedCo,2025-10-05,10050.19,533,29,False
MixedCo,2025-10-06,8916.73,501,19,False
MixedCo,2025-10-07,10291.43,603,26,False
MixedCo,2025-10-08,10113.14,618,27,False
MixedCo,2025-10-09,11496.63,627,31,False
MixedCo,2025-10-10,11845.95,619,30,False
MixedCo,2025-10-11,11743.04,644,24,False
MixedCo,2025-10-12,10800.94,640,28,False
MixedCo,2025-10-13,8903.15,474,19,False
MixedCo,2025-10-14,9210.54,540,21,False
MixedCo,2025-10-15,10948.54,589,22,False
MixedCo,2025-10-16,11205.18,596,25,False
MixedCo,2025-10-17,11593.22,624,27,False
MixedCo,2025-10-18,9386.46,525,29,False
MixedCo,2025-10-19,9782.26,549,23,False
MixedCo,2025-10-20,8489.24,480,19,False
MixedCo,2025-10-21,9477.07,527,18,False
MixedCo,2025-10-22,10286.7,587,26,False
MixedCo,2025-10-23,10812.27,593,34,False
MixedCo,2025-10-24,11725.43,673,26,False
MixedCo,2025-10-25,10871.07,629,26,False
MixedCo,2025-10-26,9506.81,534,16,False
MixedCo,2025-10-27,8726.04,468,18,False
MixedCo,2025-10-28,9174.82,487,18,False
MixedCo,2025-10-29,10358.89,587,27,False
MixedCo,2025-10-30,11437.16,638,30,False
MixedCo,2025-10-31,12045.81,603,25,False
MixedCo,2025-11-01,10964.53,578,23,False
MixedCo,2025-11-02,9697.14,527,22,False
MixedCo,2025-11-03,8807.98,466,22,False
MixedCo,2025-11-04,8845.08,505,23,False
MixedCo,2025-11-05,9893.42,534,19,False
MixedCo,2025-11-06,11460.43,616,28,False
MixedCo,2025-11-07,11494.62,694,27,False
MixedCo,2025-11-08,11610.47,623,32,False
MixedCo,2025-11-09,9825.99,547,24,False
MixedCo,2025-11-10,8184.17,438,21,False
MixedCo,2025-11-11,9375.37,514,25,False
MixedCo,2025-11-12,10197.14,551,17,False
MixedCo,2025-11-13,11786.03,658,40,False
MixedCo,2025-11-14,11494.02,646,29,False
MixedCo,2025-11-15,11064.38,645,25,False
MixedCo,2025-11-16,9778.0,528,20,False
MixedCo,2025-11-17,8262.53,491,27,False
MixedCo,2025-11-18,9421.66,464,27,False
MixedCo,2025-11-19,9999.11,587,33,False
MixedCo,2025-11-20,10958.6,577,26,False
MixedCo,2025-11-21,11669.66,637,27,False
MixedCo,2025-11-22,11129.55,653,36,False
MixedCo,2025-11-23,8891.9,543,26,False
MixedCo,2025-11-24,9537.09,547,22,False
MixedCo,2025-11-25,9492.99,556,21,False
MixedCo,2025-11-26,9979.19,549,28,False
MixedCo,2025-11-27,11564.46,710,36,False
MixedCo,2025-11-28,12763.39,661,23,False
MixedCo,2025-11-29,10744.2,634,28,False
MixedCo,2025-11-30,9554.64,508,27,False
MixedCo,2025-12-01,9483.48,539,19,False
MixedCo,2025-12-02,9589.82,566,29,False
MixedCo,2025-12-03,9759.83,526,25,False
MixedCo,2025-12-04,11894.45,697,29,False
MixedCo,2025-12-05,12378.85,709,36,False
MixedCo,2025-12-06,11111.45,626,30,False
MixedCo,2025-12-07,10061.96,590,19,False
MixedCo,2025-12-08,8464.17,514,22,False
MixedCo,2025-12-09,10076.26,583,30,False
MixedCo,2025-12-10,10119.3,547,22,False
MixedCo,2025-12-11,10980.57,631,30,False
MixedCo,2025-12-12,11882.26,665,31,False
MixedCo,2025-12-13,10056.32,521,22,False
MixedCo,2025-12-14,9226.65,518,26,False
MixedCo,2025-12-15,8274.3,467,21,False
MixedCo,2025-12-16,9469.84,500,14,False
MixedCo,2025-12-17,11219.83,616,23,False
MixedCo,2025-12-18,11836.79,613,25,False
MixedCo,2025-12-19,12415.82,688,38,False
MixedCo,2025-12-20,10594.8,568,23,False
MixedCo,2025-12-21,9974.21,516,26,False
MixedCo,2025-12-22,8782.77,509,29,False
MixedCo,2025-12-23,10253.25,557,24,False
MixedCo,2025-12-24,11032.63,560,25,False
MixedCo,2025-12-25,11263.47,634,25,False
MixedCo,2025-12-26,11842.86,600,27,False
MixedCo,2025-12-27,9946.2,510,22,False
MixedCo,2025-12-28,10151.47,563,22,False
MixedCo,2025-12-29,9704.54,525,27,False
MixedCo,2025-12-30,9284.33,522,23,False
MixedCo,2025-12-31,10795.28,594,31,False
